pi_id,inst_id
210179,1988
561930,394
365925,137
469339,83
563899,199
550824,521
409563,8
540484,126
486388,143
120129,88
412000,72
515490,11394
527384,192
439804,6466
545920,88
557849,38
347393,1240
513752,544
549590,137
370903,5
548119,55
561951,2010
457204,166
547864,199
467427,31
172773,77
508452,67
481115,27
12099,445
560656,126
516980,136
513727,1409
485287,141
538208,2290
484316,123
542482,10
342438,27
468587,467
192133,104
560928,131
228783,154
396478,27
65705,137
535481,249
554360,4
177794,305
60085,214
516807,169
559285,9038
549403,254
447923,131
490699,134
486475,53
229263,3308
244065,10
233000,264
452706,67
483625,265
534402,137
565256,16
538217,68
450864,94
528370,220
440104,159
526244,74
519438,46
513260,23
432750,78
268760,106
563333,346
409820,68
445979,9034
549961,4640
559069,112
292412,131
551148,51
124951,85
82823,241
518464,305
523496,42
528146,40
108227,100
380652,2164
479847,77
551341,669
33380,521
531443,10
527253,115
565326,172
234068,4
496861,6003
550281,131
224978,153
402087,74
487045,141
524314,39
19581,430
535139,112
557409,6
451925,69
527292,172
465295,19
507284,137
527668,94
505955,22
318078,169
459051,78
544107,104
279532,151
450731,47
513893,10
361079,3809
514654,24
537127,50
225743,4
463134,2087
421195,68
409510,788
548759,16
532660,151
482862,6
472006,2378
492366,484
522221,50
496511,68
496827,85
1912,68
474264,245
532739,74
228773,1269
425874,2335
457531,294
518003,112
538658,419
409896,411
483887,294
168988,400
518371,112
425921,33
412046,217
228052,141
344345,356
549542,69
502611,94
463605,136
549714,39
3089,311
226241,24
388764,671
553569,86
498150,1210
504299,403
502189,220
279769,24
436204,331
484825,77
502044,102
500659,307
554404,4
492134,8387
564070,144
217637,94
563512,229
510094,69
474015,128
564476,1452
548851,23
247565,2210
362127,77
38120,68
443311,104
92590,1189
448515,131
11932,442
546359,71
535221,79
549718,138
534006,226
523780,125
532021,11587
33380,75
558283,2221
38475,49
496888,459
177233,66
515803,69
558531,47
562577,23
517175,222
105204,2636
518391,85
511781,88
472132,16
538347,1941
455506,68
551713,122
550699,126
554652,186
454370,23
312698,4
30762,2059
308498,381
538350,216
432722,16
552857,39
513336,213
217954,40
541641,166
359715,134
548204,567
539759,164
222738,5928
425035,153
113902,13
185146,743
152486,298
517537,10
522273,104
392004,74
565150,93
450514,1674
453587,46
212922,50
471524,74
317911,131
380712,585
474701,831
520864,111
518440,30
551465,137
543376,123
563659,74
526958,117
451518,199
548269,131
480349,24
532931,399
250066,119
542321,1252
554035,77
38098,75
547471,30
541876,169
431635,277
452195,99
559859,482
494280,111
460719,75
370293,5
401676,305
470095,149
524130,30
13807,119
434309,241
467171,7690
257924,16
550714,86
553824,74
477247,1674
230874,938
292127,96
343336,1184
562727,381
409222,125
124371,46
143459,482
480652,39
457516,68
528245,207
510794,101
485891,169
289799,68
433438,1674
561056,10
426849,105
560774,484
540643,5713
455118,77
498292,118
541006,39
553663,68
199555,567
108228,100
526997,1723
382002,126
508041,5
485172,112
564706,1236
489674,27
564921,9035
461949,2081
472589,85
483340,788
544864,109
563719,161
438686,36
538211,84
412844,77
528146,4950
138507,55
517341,199
564558,191
518429,9129
517378,2204
491070,2440
563666,55
178394,59
162171,223
563130,10
559029,26
511534,26
186776,24
547070,36
517505,68
492366,199
384151,125
452577,131
385617,66
97552,9034
553429,39
456808,169
12309,421
480116,96
286130,4945
338013,174
537051,71
558347,12223
380738,1289
348892,3258
533341,106
403473,5289
398928,1710
523520,788
398928,272
541975,31
456694,3127
508500,44
335993,44
52831,106
559497,10
530769,89
94675,126
408503,190
523723,104
526941,843
217344,7554
365889,434
476209,111
417608,106
326088,86
552551,9043
488770,2098
560219,31
490399,7902
543586,567
226619,68
409118,18
442237,467
521278,2204
283852,74
45437,559
510424,1445
550380,39
545317,75
15699,5
371236,310
506707,136
559182,1162
545094,681
33695,104
264576,128
553668,44
531274,10
562540,117
490642,4798
260905,105
533353,116
502398,69
525366,134
565034,50
562286,32
539179,4
516910,34
398928,137
477247,16
489672,15
550631,111
463964,152
513338,213
106147,479
530695,84
255547,59
349045,51
10385,8
557409,169
439472,2112
520843,4749
316655,93
466322,10294
201136,5
559203,1179
562451,2494
362161,65
127057,77
500272,78
460548,68
561880,4382
408333,60
560579,115
389587,10
554417,22
521723,467
526867,134
211390,4502
490673,55
450892,126
464231,75
284331,104
182123,47
561887,106
560826,16
284572,467
553535,42
402466,174
433411,162
358490,1993
451985,62
146271,4432
508500,131
528387,141
81621,10
441771,24
508790,206
561584,47
545885,166
554697,44
450665,71
537119,54
284954,22
420466,53
500264,109
531355,144
231082,153
168426,50
496830,625
421217,4701
531610,111
409161,4640
382541,84
459028,78
553612,153
420736,68
466826,174
356386,567
490011,95
454038,155
559247,22
517766,5
57332,2391
532679,38
538934,36
486003,169
556706,112
554912,241
138030,38
515842,78
370776,47
527961,104
521221,1278
451466,24
498055,100
381292,217
557136,9038
465872,232
388358,126
398856,125
298190,229
505751,134
424402,5289
484154,239
518327,104
146288,192
523522,273
492380,482
335531,169
549902,78
489515,159
458851,5
469941,146
539988,166
380554,3308
398928,33
398928,1391
398928,4
560137,192
494076,234
507731,187
562911,5
518072,2322
201138,5
483366,117
499728,137
406014,86
496864,78
556630,432
283129,20
344799,27
557740,29
139519,355
479529,1271
33983,38
563370,298
505321,169
3062,308
516805,136
548129,9229
332369,280
185030,869
218101,172
522452,1161
541955,1393
554954,24
560848,27
416010,4197
321988,46
560535,1455
556800,70
565164,105
381805,128
549981,86
159587,4306
428590,47
534066,199
419167,130
517663,112
518263,6741
560385,297
243786,5
193254,112
514849,22
502559,62
487249,69
257562,15
398928,23
456072,30
458386,212
552216,1674
521544,144
292491,89
402663,85
359193,10
381306,6003
527740,743
557200,416
518574,10
564558,4625
540553,56
328464,126
481434,123
539097,126
292127,34
496888,24
359253,5982
315564,411
558173,77
512756,6
517802,10
211338,79
255942,30
345581,95
398928,874
502390,47
401493,75
285595,74
540794,70
542080,21
551625,159
464119,2623
563023,403
438415,2273
560179,250
3907,49
557296,44
518549,166
560092,159
211306,467
528449,17
553162,174
529488,34
460959,118
530695,106
556149,3096
438017,400
542282,146
542007,88
531629,172
348216,16
44840,174
560879,19
550252,9129
478168,46
535295,141
459219,49
408667,55
425153,144
517707,140
392452,264
551080,103
398928,125
517951,75
134851,64
435880,34
471954,31
99886,30
549668,264
312643,10
529586,117
521968,874
507875,10
320643,2979
517103,1707
326169,99
525726,74
183347,831
338056,68
550488,111
555803,172
551083,346
11919,672
564627,12101
554467,172
547383,905
233000,39
543177,89
562776,44
517149,5
539562,2399
532110,11608
12579,190
565246,76
467058,64
359193,94
541967,131
550842,3
166463,137
513354,140
216818,46
311637,108
520821,2098
559554,9037
541360,49
170917,141
507390,229
228525,140
328114,99
99445,542
125002,21
464056,693
439586,2963
358529,68
284906,38
392747,128
486465,89
546744,22
492384,8
142689,159
561494,84
508314,118
487172,67
451148,2609
563658,24
429027,140
550691,9035
549435,69
233677,174
57238,2891
483418,5
518617,137
483422,33
558505,35
362158,2979
403485,38
555302,574
472196,140
402290,38
521988,141
502415,138
16500,140
512143,172
245092,75
513161,137
451421,112
199459,222
553866,86
561925,147
486881,34
393034,109
35151,5
473578,1287
559061,6561
332333,68
500379,115
496892,68
453587,51
246370,63
475416,34
190632,104
401463,117
547089,126
483415,294
252632,832
218868,5765
535481,68
549376,86
444649,69
207416,483
491098,264
338027,2
432405,84
476812,40
485663,509
552282,2019
488690,162
479826,391
527668,117
407303,9037
552450,5258
499583,10247
535140,19
327476,39
450666,71
332331,96
119553,144
210648,2330
201349,201
553287,169
549567,5
483816,46
452844,78
285553,144
558550,51
406111,126
257744,32
304684,39
537184,117
539055,10
544712,138
354695,29
213464,250
459412,131
522960,31
409574,874
183415,214
494196,238
204737,416
4017,367
551390,184
286164,125
394474,840
561185,50
362246,192
539912,49
531008,184
561752,46
564616,150
490305,104
515773,5
359729,140
430657,56
539473,187
532762,65
550908,69
559445,131
485815,68
522422,31
376155,122
426074,938
497959,10
223362,2414
196924,297
486094,4952
544700,75
51686,137
388560,7180
518236,131
472308,17
410053,31
539842,216
491767,68
541981,69
30798,104
451956,78
485900,122
520285,101
514755,74
349186,46
559429,838
424531,64
554365,268
541024,109
461864,243
199555,1162
30002,169
528833,60
530674,294
556381,78
549989,144
561160,52
522466,46
330863,78
525821,128
557164,10
545821,164
44888,118
196924,335
409314,4
425171,385
527613,358
146447,141
533247,5
416130,161
479299,10523
90408,46
485947,68
509344,68
485290,102
494164,134
414683,394
417289,9035
525831,75
89656,46
6113,479
558517,78
562151,89
412000,109
179577,134
518557,94
468846,106
122236,151
289723,39
562623,47
308498,137
357777,23
416996,22
509531,84
558242,103
534602,46
475447,62
97363,85
230273,75
218057,46
439404,83
560478,268
517039,331
446347,111
260262,421
230232,159
536010,2027
472051,403
529966,549
559403,19
161572,24
258765,4
207755,101
113494,153
497077,85
37720,44
140289,163
529278,44
317592,46
534923,122
311362,169
219237,62
453272,11
556478,77
517804,24
495002,119
228397,68
33380,430
526309,47
480057,394
540770,174
531150,18
490628,421
430566,131
384401,128
511634,1221
479847,38
553493,117
462629,118
408334,60
451397,136
529638,159
430331,24
536668,34
548370,17
542321,131
553805,111
196349,122
159459,3
562635,172
505731,584
553514,78
359365,1307
495943,434
551393,2185
563711,89
78952,86
342923,2014
541856,19
409074,35
392322,71
550889,93
494781,10
505916,60
511108,68
538054,39
306440,185
550894,65
436476,78
427946,46
508443,8
526138,10
517581,137
529970,159
550906,141
547118,141
561903,71
485593,78
211597,2410
539533,105
495164,17
351259,4
527912,4783
356253,65
178708,250
478365,32
355688,17
392002,23
518130,166
525702,104
213809,88
41559,2269
380937,35
535236,24
519592,36
528704,9346
195851,22
515456,400
260667,36
161570,24
297597,159
529958,19
496827,204
355581,153
526618,3
563532,78
290799,74
506710,3845
213490,213
525637,159
539187,6657
532654,85
283804,9
353249,4
496297,169
33380,50
451003,239
201148,6
96209,22
201347,2116
423456,213
474979,10
555591,12038
337818,23
511371,153
416476,44
435650,1286
563446,385
347186,279
497047,77
494757,9035
550262,250
561580,155
489899,47
480278,174
352094,71
512215,294
560562,5
538991,74
503185,31
333951,69
315512,294
186547,47
453967,68
500659,1377
496204,4959
548132,9038
559670,47
546284,84
421823,44
548338,68
540417,74
89862,192
549772,75
550462,63
342072,7609
260188,710
562397,50
318996,75
553598,86
526982,22
166306,99
441541,1302
451783,10
475291,24
554348,119
531852,131
543493,77
373836,174
501314,1438
32593,824
426631,186
503560,393
433427,136
50521,69
422697,23
541752,5
452998,117
32593,217
556722,21
11903,295
218135,5763
434716,119
526888,69
447672,3843
563382,541
502165,137
407115,3052
562750,39
483572,10
485997,346
485106,84
537959,131
533320,39
561968,2609
35149,5
517778,2
269393,64
292491,128
486742,220
522037,305
437955,68
183104,94
547942,3059
557236,137
316488,802
529598,229
565104,47
524886,68
526181,7007
293422,141
453840,163
289648,8
289926,117
478239,821
563645,159
5535,444
498292,6561
402605,36
532865,39
250004,15
556651,26
522097,38
555427,71
485534,71
355542,201
381587,24
558287,58
193662,104
523051,39
345581,10
431099,71
30727,2054
484988,381
476755,199
167538,47
513156,30
283483,8
3435,84
401964,112
213076,46
440747,79
543580,24
561782,17
483683,249
500153,16
564987,10
492475,7988
533779,8
253087,156
560356,10
425147,125
451621,19
371337,668
96339,391
550848,19
278132,180
509403,78
564992,47
243587,131
547222,89
556971,174
521163,134
432736,29
466202,686
556394,186
498340,1730
550624,1215
526786,117
474671,51
534241,172
538658,294
385127,199
532618,500
361107,112
550501,416
538216,120
527902,77
551105,100
453858,574
524942,130
147158,12
542582,159
317717,10
351676,5
547994,2
486875,130
463137,2087
390225,94
518640,138
515695,78
522339,74
561515,12342
497619,22
217949,23
329896,32
335239,838
558870,19
565242,47
398928,531
475468,27
407115,390
549918,190
526110,126
441321,131
498182,104
562593,10
485505,50
531867,141
542063,21
455160,104
540718,9035
559033,391
44625,2324
492421,136
281842,50
531513,125
556038,3045
193121,521
52879,55
522969,434
563096,39
202746,109
539504,63
505142,136
487472,126
196924,47
173448,24
400637,128
552110,71
546530,36
503787,8536
57139,38
466700,94
493379,46
374687,153
309499,16
517099,166
371673,442
384485,12
381337,117
292885,47
557686,4094
397010,29
561152,434
517602,2302
426432,633
558485,77
559500,125
526618,385
517313,128
516887,2
225685,207
29295,205
211953,163
286112,117
562935,128
558975,67
525570,44
525638,159
526615,10340
547843,11162
508283,5
479676,5
245736,106
497006,32
217779,77
511959,93
486609,9036
526576,68
483626,142
33380,114
473912,172
388441,213
551126,16
456697,134
226666,36
548079,86
353504,2
559502,71
454014,59
66687,2991
560208,38
190709,659
485418,185
398928,68
559029,22
561160,12147
547825,52
404042,22
458386,168
499228,2
359365,3028
90253,131
486633,77
496864,1948
532650,74
548132,199
281302,125
440266,50
537229,147
533228,8
475179,71
495325,5
250095,83
370812,144
518072,495
365324,8457
426520,327
436270,47
409637,85
401344,2399
536010,400
89958,69
483588,128
556730,10
512884,6468
249462,2909
519626,163
486352,5
257363,51
446709,788
448517,26
117117,67
152774,166
538216,10
540516,199
527013,9037
194232,85
558000,192
551983,821
505862,136
513776,126
385409,93
537127,512
489804,141
394883,144
547208,112
517909,128
502127,29
517044,7175
74947,71
348554,831
521815,101
448734,166
550312,24
2381,259
495182,126
534737,2221
398928,10
35638,927
439956,187
534671,86
497035,557
540805,467
397951,93
495340,17
402619,16
524617,74
555803,385
520803,4955
534062,22
518164,5
538914,108
292992,305
551829,117
270075,265
542299,55
531380,574
538557,9035
330436,117
352589,77
415555,400
442098,12
317020,131
477490,12
375966,528
172368,217
307863,126
527440,8
360575,46
334067,254
21346,99
559226,95
120437,1987
48722,2605
549845,117
398928,109
438652,64
553705,138
532679,60
531055,434
425877,74
364777,331
516987,31
548283,400
33380,100
425912,6664
381263,277
252673,20
521677,9035
556579,120
450883,8387
508159,112
564485,169
528635,41
509001,68
226271,5952
450764,137
555292,131
528829,6
555820,78
511484,144
497162,22
551795,22
557161,383
460572,105
420930,32
531894,46
511033,8267
345426,314
106596,74
461552,6
257801,19
351837,136
489674,74
550465,34
496760,5
542321,65
343511,10
219237,1262
501013,30
550465,9035
520487,74
331030,181
483884,77
553657,169
269393,137
297661,541
74133,131
472322,117
505347,483
225703,542
333704,226
520980,421
239126,68
174082,105
564733,381
541916,467
128391,1173
385941,49
562561,30
538211,31
494305,115
392116,75
531473,77
128803,4
480057,30
543615,403
519339,125
532660,59
375111,38
143822,44
292906,20
522111,79
382991,164
559662,68
415250,5
521830,75
336695,4799
511583,391
562679,74
497533,95
452702,297
551540,32
375134,644
33380,416
455469,153
415263,10
397082,134
551122,8207
520206,119
398928,27
541932,47
529805,4186
460517,169
546219,403
381230,4270
554365,130
550205,51
431447,154
482117,88
525859,29
223162,136
560905,78
275035,2969
201076,47
52829,106
549235,46
71613,140
550108,9100
550339,88
553805,11429
518667,22
450658,131
562574,5
536603,6636
365292,495
508251,106
379219,192
537837,137
398928,138
228577,79
433014,84
504404,16
460579,104
548204,9035
431765,128
554181,111
492573,5
477580,10
225850,185
556630,32
269338,528
462805,4635
553535,137
557467,212
398928,34
521666,126
413474,199
490798,163
466826,10
105956,1261
384061,36
205200,4910
552898,10
445659,33
426749,357
563645,669
446829,9804
382816,34
374273,3711
518632,22
541946,234
438346,15
424601,2
434742,120
532936,68
272296,64
528830,137
539159,68
258610,99
115774,71
500856,5
563334,706
172780,213
541714,39
563997,70
518229,159
423905,78
554177,118
381263,68
545578,23
556616,46
559203,104
406740,24
206931,232
281653,69
549670,159
124818,106
521913,411
558984,7
359346,154
332121,39
540515,46
451739,46
561784,10
432152,1989
262198,78
565220,27
450746,4955
519226,68
442464,12
559203,331
398928,564
215949,128
419684,76
481153,86
554071,88
523228,89
517378,443
560223,4806
557776,154
517733,86
550495,788
563333,1410
60520,44
1753,105
278441,16
533844,941
499378,3093
518128,93
332348,125
384523,18
549998,128
499628,10
412870,26
485852,40
158160,46
223048,39
542430,9325
550491,86
294256,111
473345,39
290028,7023
541859,109
560018,94
559849,2609
536564,199
427568,24
259849,232
549542,30
489515,68
551035,223
540846,21
419817,128
520864,27
551426,42
548347,126
438398,77
559506,9035
286853,2204
500659,64
490853,109
334068,137
533920,47
435957,66
425242,699
467800,44
214771,77
542016,30
517844,8349
562897,141
392589,39
138666,163
362708,5
549509,68
531482,68
530807,4
562148,153
560573,36
476209,126
554596,222
559496,400
367915,96
497067,5
427127,8
463616,94
262262,24
183382,434
560766,64
212889,54
279723,38
474079,30
558281,2221
415050,187
74519,58
451346,558
228784,154
554417,9564
485580,385
541429,351
33130,1301
245734,106
417615,131
529384,9037
558589,140
553216,5952
451038,33
409474,208
407115,159
560694,6864
329570,400
559177,131
307806,33
226267,137
492262,136
166921,1307
559125,40
380738,5928
554327,75
523968,293
520980,19
520864,62
532050,5
518688,163
563334,835
542403,194
520206,538
342755,172
445336,10
526244,35
424849,286
548204,213
233701,78
522070,819
116341,874
255925,222
119094,53
551321,187
551103,22
283164,927
546784,386
89506,103
128390,1173
525890,147
563726,117
544700,124
465012,104
520355,24
74197,473
551135,254
559502,69
52873,88
533779,23
551150,11109
560645,222
66647,126
475370,78
214115,18
11549,653
514847,69
553400,416
535441,2411
475281,4
512491,78
533278,199
459106,84
433797,10
433610,162
561766,10
548207,46
384455,5
303787,2
366028,187
561575,46
101335,100
496273,134
487120,416
493026,128
250639,788
337849,117
460500,9037
556400,10
521583,13
539862,6
530256,30
551341,22
464056,929
541653,115
383396,47
495248,77
215615,78
559409,169
550994,19
486295,41
239245,287
518440,178
471123,38
517573,46
451985,254
269399,89
88878,416
541157,144
372384,8217
473862,69
105560,71
451801,69
561930,112
552243,869
558561,104
536809,53
421979,305
311750,542
393510,144
537297,7619
551802,68
495222,134
503733,198
523370,84
472141,47
517999,19
402077,69
564068,874
558486,1912
536945,164
142146,125
216386,265
521367,64
557527,1973
504468,68
542093,10
561515,43
356315,12
521703,9038
415743,1700
315258,31
509531,40
517936,47
546219,174
421171,531
546736,49
228323,5
97031,161
437706,209
483422,38
406454,4198
554123,69
532609,5
405531,68
508418,117
560676,187
493497,159
527501,1420
467092,29
214119,18
474900,31
16090,205
352939,234
565220,528
451311,26
555466,38
553289,128
560633,117
550344,88
171437,84
30290,291
556630,19
557340,121
549767,788
550914,16
520672,19
308882,46
485318,84
536697,16
488768,2098
563413,30
553637,31
550527,2609
328114,147
552047,22
162978,10
550387,134
464453,10
560171,7355
397081,134
424918,75
529018,2994
547383,174
556350,47
440625,67
477964,169
534310,574
404568,4
415230,528
517586,164
555214,137
426827,29
478563,140
524326,36
486206,131
499395,112
357909,153
121430,39
547983,131
317122,187
62976,24
398928,1989
545120,83
514860,89
31436,448
546265,99
77700,89
551787,68
549466,3843
521241,79
496128,78
563803,47
550020,169
564847,161
409862,74
485821,142
485586,55
508222,218
477302,199
557313,66
548177,109
522280,140
471123,23
179836,327
426280,239
338494,128
551322,187
513156,9
551056,29
475145,16
540873,153
398928,147
456072,29
119093,53
479494,391
38392,153
541916,88
333016,155
311376,831
376804,38
402081,69
553187,30
387870,164
530080,5
438708,68
559428,19
484584,64
485936,10
485671,31
538629,147
292367,88
399045,5
331506,44
193642,134
542671,130
468587,156
369365,38
513318,633
323640,5304
33380,640
508374,3061
538216,19
92118,71
485455,199
373988,68
549932,78
550840,19
388427,226
481114,49
533215,172
548326,180
498339,1730
423780,5
535229,65
551133,126
513288,4
96815,159
557163,88
272240,10
92125,84
486576,2
376063,120
550244,19
508813,2399
559285,168
429621,128
383194,64
518675,24
214067,131
15696,5
563304,70
540078,34
33380,125
408807,138
564025,136
537010,84
482465,249
316715,24
503797,74
343487,4033
564156,32
556339,86
526230,5
474244,625
384062,36
438166,130
550179,12
225465,356
4244,131
281854,10
425188,8399
546946,874
447609,71
346781,388
518587,89
554925,2446
561584,12358
552477,77
561140,66
145884,174
521548,136
449095,2394
346735,44
324577,2
464101,117
464050,10
548311,109
565242,74
557541,213
508251,46
451778,29
508374,1310
563325,104
516439,30
200721,39
357086,68
15948,823
555639,169
553166,109
556579,10
399151,124
524620,166
551035,68
555996,120
397034,169
529656,2658
39930,111
491047,17
450550,320
551145,24
167057,89
550684,126
545317,93
536729,125
364882,39
485773,130
541948,159
552012,106
534602,112
480791,138
415550,190
530523,112
363016,104
457810,10
390639,391
205477,250
334070,199
477270,88
560565,1391
487903,85
485312,31
496746,669
550627,4060
426498,39
352199,67
67161,743
517818,408
353592,70
523643,172
398928,351
105956,46
552282,1321
490010,95
302533,738
483319,21
409082,1220
252458,2053
182691,118
475466,58
530659,83
526376,74
486496,34
436245,55
408684,217
512386,39
521815,7792
506031,287
413598,68
226683,66
17022,10
490669,405
545038,3084
533458,25
560876,220
487045,112
289810,68
194008,26
179577,3257
447899,249
182751,2570
526765,3954
547106,191
30838,2065
409364,482
520022,5100
542062,21
531266,47
355388,141
379633,109
252343,121
59958,10
184274,77
469704,136
398928,164
511016,331
516793,112
543712,138
486056,3
440623,67
525366,162
150030,4538
399757,199
508452,3
382757,156
398251,7902
550190,9035
105668,131
386433,38
195982,55
464116,174
486818,226
398928,1284
515835,77
451021,134
538692,78
538992,78
557941,78
299989,6482
421048,10
409678,131
511546,9035
427143,394
550174,71
496451,2378
452092,187
226250,68
441213,77
110718,1119
563122,24
553656,843
369058,106
435983,106
557183,222
540404,1162
531435,47
476667,893
563535,10
564733,1251
500566,542
536899,174
531867,30
393581,192
554511,125
552899,1438
509669,9034
531008,109
522465,128
492272,19
461699,44
535919,9037
531440,74
448583,134
469607,5
463668,89
255259,1313
560639,78
448703,41
384222,1674
521101,20
357689,39
385797,204
534440,411
423773,112
517608,31
562879,70
343485,4033
430272,30
261954,174
397526,46
549961,169
441923,3582
398928,64
538796,131
258532,136
126025,3593
438360,44
520031,1184
560870,22
541916,8
258282,43
489700,283
520204,3195
563144,27
560299,104
433623,84
49383,34
559137,100
125303,47
231168,874
431963,68
453383,58
508324,36
344016,130
550521,207
428481,68
509697,34
472116,2010
523449,30
449095,9837
309750,5
541978,222
362927,334
562909,187
483749,62
557696,9043
446637,6
524207,153
262369,265
508165,128
382070,4198
431049,2652
528716,9
543550,218
401964,8607
359897,128
291028,31
531167,49
271308,46
558524,74
475313,46
385755,23
524130,24
544067,147
526084,27
307804,33
451487,234
284791,134
456647,63
561682,927
225963,788
513708,633
429093,166
36065,738
508790,131
552899,85
437043,249
343384,3059
292419,368
329413,394
540016,174
278821,47
518623,13
366922,56
424849,26
542042,109
431765,141
563764,638
563289,119
475166,166
228065,19
559504,99
97539,24
552216,125
460466,10
518163,5
495745,136
520677,19
210005,34
6849,10
551393,89
490227,111
344397,43
116866,55
555427,2616
529764,30
519385,584
506208,8
556768,78
460937,46
214934,146
421965,335
439528,279
508444,8
260237,100
529460,164
42938,199
224804,137
370876,112
563439,9035
226204,5
175531,37
33380,49
446168,17
518569,47
562871,104
550878,64
557986,10
524325,36
533169,11708
498383,514
224978,264
565246,1202
550315,126
429605,66
483816,22
225548,604
556728,912
517329,169
537487,115
523207,24
368125,10
446168,79
152237,125
450937,297
530606,172
517640,69
89469,56
536406,9037
347769,69
501894,154
409262,2652
554456,85
438410,111
284701,159
385755,54
550549,163
508790,9347
320626,109
556537,149
565099,47
252476,5778
451925,5048
510114,4
493703,49
254233,111
459180,4
543525,55
544194,32
497064,124
384275,112
394539,523
210127,64
60234,63
550441,10
562975,163
264215,68
481493,515
193727,89
296135,141
382922,5
489359,226
557493,264
557461,8
548478,467
84540,153
77826,16
555090,123
320644,2979
563370,202
483628,137
558026,5
193664,131
503387,49
526867,4
56613,2871
140587,15
490628,297
424178,434
513795,10300
316962,23
60602,31
477964,3648
494668,89
529834,112
551066,199
215916,1210
523584,99
318715,17
506707,130
262196,1674
542063,172
233332,68
559679,743
365324,70
94260,141
525273,89
530220,633
366191,5946
146648,4016
448728,74
554018,4304
543427,186
541028,322
357536,117
542021,26
283263,130
517878,38
508496,77
343472,8
221311,86
553586,68
511247,874
532762,8
486169,137
564241,99
277956,16
564929,35
558225,120
559504,69
118019,137
467624,56
554207,39
164495,783
518179,259
287564,419
486288,4640
504404,7592
508604,131
408502,190
529582,11522
120435,1987
507285,137
138985,52
511780,277
313579,64
545094,268
528018,27
304056,16
530675,174
201465,117
518558,19
409261,2652
536737,2204
559638,12
52052,9062
551496,47
456792,36
563358,104
384907,66
398928,134
482862,220
521650,44
561000,64
554036,120
94533,38
534318,927
508532,52
550137,125
451114,71
441771,38
509536,6574
36078,58
252673,290
496273,208
460719,10
420347,23
425639,2221
543491,206
486386,1321
385329,47
537855,102
402054,20
555401,4640
511786,194
422053,100
103660,125
126299,31
502374,5994
562318,2609
398928,30
535543,935
261987,16
541641,9144
548324,131
296371,23
548797,265
443100,101
558984,541
538795,131
529949,46
544532,71
554760,174
528013,16
535281,7893
340589,66
499702,86
560677,187
482443,4
302533,159
343466,305
432631,78
561664,46
518618,13
69852,172
109202,174
536406,128
508293,118
15569,809
512386,1240
469901,15
140139,76
544833,49
120668,140
473316,268
565291,68
475892,128
376147,84
521243,55
451436,128
493967,58
485160,22
492042,13
439054,23
44537,2321
473954,25
194083,77
487976,19
498458,117
549200,6
448729,74
550389,38
434743,204
526765,29
559176,131
512072,142
520487,128
57334,2391
517570,46
485348,46
423736,117
410042,15
507533,169
381292,30
486609,184
541770,172
517969,118
257184,174
518361,10
408962,4640
551830,100
226578,448
313180,95
380739,1289
557913,223
529645,131
549245,36
562508,137
509597,104
279596,39
161531,35
501341,20
553786,83
450755,83
550664,9043
71613,3
518663,24
257731,68
523642,86
346629,34
73604,64
555560,128
559679,213
483825,33
531903,115
560746,35
533701,1319
533935,68
416053,95
538152,226
502557,104
486631,23
534580,199
558957,49
543735,77
429678,94
548125,50
408589,38
353752,29
533278,134
493368,819
174854,265
2536,274
225963,5
512340,20
513126,8387
105002,297
363758,324
169508,3605
386463,103
264297,5
562721,305
363758,2204
531055,64
489457,283
559419,8
43910,1189
84348,2034
551173,16
266247,109
380947,77
517806,104
142503,75
554190,5558
258132,34
329367,104
90408,67
547154,585
483300,254
553915,43
553656,169
545656,4
541922,49
553287,275
406425,112
438630,63
483555,804
464413,26
167381,31
26067,215
521677,34
262313,13
429041,2589
461949,2094
301926,71
531915,365
553708,24
519699,19
504614,140
386462,2401
424601,88
558026,223
300063,83
519818,421
282137,62
443993,4
312372,128
540076,222
516823,518
560629,39
491938,10
478348,10
195464,612
557662,146
502875,69
355691,265
280792,69
483352,391
534362,821
499556,207
523455,138
561068,220
367781,528
549219,122
517079,421
549670,104
442408,134
214144,30
530742,172
323153,18
513676,136
156097,94
560230,77
370732,128
33380,12
527086,16
535733,5304
440339,47
529481,59
562010,5
559577,93
485290,294
461693,68
33380,32
472589,9648
456329,117
412856,16
513156,126
499228,131
408878,58
548129,40
548271,120
520762,120
547822,94
551746,68
511575,172
558389,77
522585,1395
550820,118
517321,112
336119,149
541941,159
126034,39
558784,31
501286,89
538216,22
549509,9381
553309,140
552384,2284
122633,190
456699,10
535193,39
515456,161
253766,8
560217,31
482223,400
25910,821
43328,71
196924,64
473603,47
67144,3010
441807,5
486115,106
524324,239
562688,172
520353,88
538112,199
440894,260
523091,272
489924,166
331030,205
558550,22
3784,354
412000,688
550876,47
284859,19
485591,4
289606,10
517808,743
430657,174
553186,503
511507,49
351043,83
359770,105
467058,207
438166,74
432421,190
343839,467
563446,22
469791,10
551005,155
495248,277
151306,122
320243,66
483816,126
283237,114
559652,7374
376042,3346
2740,288
251275,105
565000,1916
547931,71
551446,162
517079,136
562012,5
260910,13
562745,163
142322,163
515407,95
342900,50
295247,31
427918,76
475732,65
358528,22
369299,687
554547,84
562587,235
560669,112
550480,207
551025,30
551135,140
429784,91
393782,154
214894,117
476274,86
538992,74
289580,84
177155,163
292367,5
525996,71
38901,2205
402035,9035
