pi_id,pi_name
371994,Walter Gerstle
371996,Balu Santhanam
372089,Junpeng Guo
372103,Jennifer Burke
372384,BRIAN HITSON
372948,Weidong Liao
373169,Marilyn Lombardi
373254,David Sloan Wilson
373369,Anne Dougherty
373399,Constantin Chassapis
373400,Sven Esche
373540,Robert Cole
373836,Paul Reynolds
373896,John Woolford
373988,Paul Scerri
374236,Wendy Lucas
374237,Jennifer Xu
374239,Tamara Babaian
374273,Robertson Allen
374337,Steven Wildman
374426,Will Bridewell
374625,Wassim Masri
374686,Hassan Gomaa
374687,Daniel Menasce
374688,Joao Sousa
374747,Leonidas Bachas
374749,Vaclav Rajlich
374822,Randolph Bias
374983,Gregory Ward
375111,Yen-Hwei Lin
375134,John Hill
375298,Richard Sheardy
375299,B Mark Britt
375319,David Rocke
375361,Kent Choquette
375484,William Curtin
375530,Arden Ruttan
375531,Paul Farrell
375576,Zhenhua Jiang
375742,Thomas Olano
375746,Heinz-Bernd Schuttler
375811,Yongjian Fu
375814,Wenbing Zhao
375883,Christopher Burge
375961,Susanta Hui
375966,Stephen Providence
376041,Morrison Obeng
376042,Xiaohe Wu
376063,William Kinzy Jones
376073,Christine Drennon
376074,Berna Massingill
376147,Justin Sanchez
376152,Gerry Lushington
376153,Sarah Kieweg
376155,John Rieser
376156,Timothy McNamara
376280,Parthasarathy Guturu
376299,Wei Ye
376312,David Noelle
376316,Stefano Carpin
376366,Brook Milligan
376372,John Weare
376392,Jianchao Han
376393,Ani Nahapetian
376438,Rodney Petersen
376529,Leslie Miller
376530,Sarah Nusser
376657,Hiller Spires
376742,Yan Ping Xin
376804,Alberto Rodriguez
376899,Oliver Brock
376952,Glenn Solomon
376954,William Phillips
376955,Christopher Lobb
377420,Albert Lazzarini
377546,Elisa Giaccardi
377576,Colleen van Lent
377594,John Heidemann
377641,Feng Lin
377649,Eric G. Johnson
377652,Hiroshi Matsui
377674,Simon Cobb
377678,Edwin Hou
377679,Timothy Chang
377725,Stephen Park
377734,Michael Schulte
377736,Katherine Compton
377744,Vasily Astratov
377855,Elizabeth Ervin
377859,Sang Wu Kim
377870,Vikram Jandhyala
378129,Marte Gutierrez
378536,John Eaton
378572,Kenneth Waldron
378982,Herman Shugart
379044,Jaydev Desai
379184,I-Yeu Shen
379219,Tomasz Haupt
379282,Julie Adams
379284,Megan Saylor
379286,Stephen Davis
379377,Jonathan Wilkenfeld
379378,Venkatramanan Subrahmanian
379421,Yossi Chait
379504,Charles Wessner
379546,Dan Marinescu
379633,William Cook
379691,Susan Star
379746,David Sheinberg
379772,Carol Burger
379851,Simon Giszter
379852,Jonathan Nissanov
379857,Xiaoqin Wang
379872,Doug Munoz
379957,Stuart Shieber
380056,Scott Banks
380182,James Engstrom
380243,Fotios Papadimitrakopoulos
380297,Kenneth Jansen
380326,Charles Maldarelli
380368,William Gil
380538,Kevin Rosenblatt
380554,Dennis Gannon
380583,Kari O'Connell
380627,Thomas Doeppner
380636,Paul Krapivsky
380642,Milan Mrksich
380652,Suk-Chung Yoon
380654,Cameron Seay
380655,Chu Jong
380656,David Douglas
380661,Donald Cooley
380674,Helen Berman
380682,Arthur Lesk
380686,Richard Detmer
380698,Scott Amos
380708,John Impagliazzo
380712,Richard Hayes
380720,Genevieve Orr
380733,Charles Dierbach
380734,Harry Hochheiser
380738,Rebecca Giorcelli
380739,Tracie Dodson
380740,Don Tobin
380742,Ljubomir Perkovic
380743,Amber Settle
380750,Francois Modave
380754,Oscar Varela
380771,Robert Clewley
380806,James Faeder
380811,Joanne Macdonald
380828,Garrett Rose
380835,Jeffrey Schank
380842,Thierry Emonet
380845,Sanjukta Bhanja
380852,Brage Golding
380854,Girish Agarwal
380855,Xincheng Xie
380870,William Brinkman
380888,Andrew McCulloch
380904,Philip Henneman
380917,Gary Wicks
380924,Robert Birge
380937,Rick Stevens
380945,Andrew Landahl
380947,Allon Percus
380952,Richard Granger
380954,Konstantin Likharev
380958,Dejan Filipovic
380959,Manish Vachharajani
380971,Rick Blum
381020,Sven Leyffer
381033,Gregory Buck
381067,Stuart Newman
381076,Sirisha Medidi
381183,David Galbraith
381198,Levent Yilmaz
381203,Richard Pollack
381204,Micha Sharir
381205,Janos Pach
381214,Eun K. Park
381230,Kate Wittenberg
381239,Gerald Miller
381263,Ashish Arora
381292,Carl Mitcham
381306,Andrei Reinhorn
381337,David Neuhoff
381339,Melvin Fitting
381341,Elena Nogina
381397,Jessica Fridrich
381425,Stephen Bond
381426,Luke Olson
381437,Richard Blahut
381439,Suneeta Ramaswami
381440,James Gee
381444,Shivkumar Chandrasekaran
381482,Ojas Parekh
381486,Margaret Cheney
381495,Christine Cheng
381502,Milena Mihail
381508,Jung Hee Kim
381516,Jean-Francois Chamberland
381522,Daqing Wan
381525,Richard La
381541,Csaba Toth
381567,Michael Colagrosso
381587,Todd Brun
381623,Manoj Parameswaran
381672,Bhagirath Narahari
381704,Andre Scedrov
381713,Carole Palmer
381746,Massoud Amin
381771,Joseph Pasquale
381789,Fang Zheng Peng
381805,John C. Mitchell
381849,Kaijie Wu
381857,Aggelos Kiayias
381873,Michael Richman
381930,Michael Fischer
381934,Daniel Weitzner
381968,Haixun Wang
382002,Matthew Franklin
382009,Ding-Zhu Du
382015,Yuanshun Dai
382069,Moritz Steiner
382070,Volker Hilt
382087,Jarred Ligatti
382122,Abraham Silberschatz
382141,Daji Qiao
382158,Weizhen Mao
382234,Xiaojun Lin
382244,Victor Perotti
382245,Nirmala Shenoy
382322,Konstantinos Psounis
382335,Diane Felmlee
382336,Norman Matloff
382346,Sampath K. Kannan
382419,Kazuhiro Saitou
382532,Wayne Goddard
382541,Beverly Sanders
382574,Paul Woodward
382580,Artem Masunov
382681,John Hopcroft
382687,Nicol McGruer
382698,Assaf Naor
382701,Robert Tarjan
382705,Boaz Barak
382726,Monica Lam
382743,Sara Wilson
382745,Matthew Keefer
382749,Joseph Pitt
382757,Steven Watkins
382816,Peggy Meszaros
382817,Elizabeth Creamer
382828,Thomas Drummer
382830,Michael Bowler
382831,Jingfang Ren
382832,Ted Lockhart
382834,Scott Marratto
382875,Matthew Anderson
382897,Margaret Corbit
382922,Saman Amarasinghe
382991,Zhenlin Wang
382994,Zhifeng Ren
383005,Xudong He
383082,Mark Straka
383142,Luis Lehner
383153,Daniel Quinlan
383194,James Neal
383396,Jon Sanford
383484,Richard Ferdig
383562,Jason Black
383676,Ali Hurson
383754,Marian Iordache
383805,John Hartman
383825,Liqiang Zhang
383836,Barbara Liskov
383867,Matthew Hertz
383873,Jaxk Reeves
383890,Ramavarapu Sreenivas
383891,Christoforos Hadjicostis
383893,Natasha Neogi
383899,Steven Reinhardt
383901,Rob de Ruyter van Steveninck
383914,I-Jeng Wang
383926,Chokchai Leangsuksun
383927,Mihaela Paun
383956,Nabil Sarhan
383969,Alyssa Apsel
383971,Cristian Borcea
383979,Wei Chung Hsu
383980,Pen-Chung Yew
383994,Eliza Du
383996,Jaehwan Lee
384032,Catalin Roman
384054,Forrest Brewer
384061,John Rushby
384062,thomas low
384064,Luca De Alfaro
384098,Avi Wigderson
384116,Donna Byron
384119,Sepideh Yalda
384151,Steven Plimpton
384160,Christina Leslie
384220,Linda Morales
384222,Janice Coen
384241,Christopher Manning
384253,Jeffrey Tilson
384275,Steven Strogatz
384292,Eric Jakobsson
384294,Carol Corrado
384295,Bart van Ark
384296,Linda Barrington
384335,Marcel Just
384398,Andrew Ng
384399,Yang Dan
384401,Yann LeCun
384403,Arnold Urken
384407,Sandeep Shukla
384455,Alexandre Megretski
384485,John Bennett
384523,Bienvenido Velez-Rivera
384542,Chris Brew
384595,Francisco Valero-Cuevas
384651,Anthony Lattanze
384684,Donald Byrd
384746,Roman Polyak
384752,Eva Baker
384907,Inna Pivkina
384946,Ronald Reifenberger
384978,Eero Simoncelli
385020,Jeffrey Draper
385127,Zhongfeng Wang
385237,Muhammad Ali
385273,Kris Stewart
385325,Kedmon Hungwe
385329,Randal Abler
385330,Edward Coyle
385349,David Senseman
385350,Kay Robbins
385364,Robert Donaldson
385369,Jan Allebach
385370,James Krogmeier
385408,Ratan Guha
385409,Mostafa Bassiouni
385516,Shane Cotter
385551,Kimberly Fluet
385558,James Nickerson
385559,Mark Wambach
385617,Karen Villaverde
385622,Mukkai Krishnamoorthy
385628,Yoonsik Cheon
385658,Jack Davidson
385689,Ronald Williams
385690,Joanne Dugan
385698,Kenneth Perry
385726,Joseph Slater
385731,Albert-Laszlo Barabasi
385733,Mark Bailey
385755,Chengcheng Li
385767,Priscilla Grocer
385797,Konstantin Laufer
385799,William Honig
385819,Xiaohui Yuan
385830,Patricia Backer
385832,Belle Wei
385833,Weider Yu
385866,Nily R. Dan
385941,Pierre Divenyi
385994,Wm Randolph Franklin
386026,Steven McLaughlin
386280,Barry Brown
386281,Louise Barkhuus
386299,Ann Zimmerman
386433,Pascale Carayon
386461,Alan Meyer
386462,Jonathon Richter
386463,Kathryn Aten
386464,Taryn Stanko
386473,Brian Uzzi
386474,Luis Amaral
386750,Norman Ramsey
386978,Dennis Kekas
386979,Glenn Kleiman
387187,Scott Snibbe
387198,Douglas H. Fisher
387213,David Gottlieb
387218,Catherine Cahill
387219,Gilberto Fochesatto
387239,Michael Lavine
387259,Ronald Askin
387279,Daniel Zeng
387321,Fathi Salem
387450,Norman Sondheimer
387675,Katrin Kirchhoff
387805,Marjorie McShane
387867,Janis P. Terpenny
387870,William Predebon
387907,Weiguo Fan
388044,Bruce McMillin
388093,Gail Wagner
388248,Michael Genesereth
388358,Michael Gertz
388361,Don Roth
388363,Katta Reddy
388382,Benjamin Wah
388419,Seth Orsborn
388427,Kavitha Chandra
388441,Jianping Zhu
388560,Deborah Flores
388677,Stanley Peters
388764,Thomas Stone
388834,Krishnaprasad Thirunarayan
389021,Alexander Golovin
389044,Clement Yu
389067,Robert Hart
389155,Robert L. Sanford
389214,Richard Hull
389215,Jianwen Su
389325,Thomas Tullius
389398,Lenore Cowen
389459,Martin Cohn
389530,Timothy Hall
389587,J. Kathryn Bock
389815,Alan Blatecky
389934,Lynette Hirschman
389935,Kevin Cohen
389974,Odest Jenkins
390009,Sriram Krishnan
390091,Juan Bello
390118,Albert Teich
390128,Carol Shearer
390131,Hossein Pishro-Nik
390225,Dongjun Lee
390251,Dabao Zhang
390316,Xinyuan Wang
390369,Gita Sukthankar
390451,Joseph Flaherty
390528,Zhiyong Xu
390529,Honggang Zhang
390544,Hongfang Liu
390619,Itshack Pe'er
390639,Afra Zomorodian
390671,William Dunbar
390720,Lakshminarayan Subramanian
390745,Rajeev Bansal
390771,Katrin Erk
390797,Danella Zhao
390805,Eun Jung Kim
390833,Jiangjiang Liu
390853,Mounya Elhilali
390859,Elaheh Bozorgzadeh
390875,Alex Pentland
390884,Scott Klemmer
390888,Peter Berkelman
390981,Xinmiao Zhang
390985,Jason Petta
391126,Retsef Levi
391289,Alper Ungor
391314,J. Devens Gust
391432,Orly Alter
391670,Ionut Cardei
391752,Barry Zink
391834,Peggy Agouris
391847,Roderic Grupen
392002,Daniel Frost
392004,Brian Schrag
392005,Kenneth Pimple
392036,William Navidi
392116,Sanford Asher
392117,Rob Coalson
392322,Bongki Moon
392452,Ulrike Schultze
392468,Pritiraj Mohanty
392479,Lawrence Rabiner
392589,Annalee Saxenian
392597,Jeffrey Gardner
392669,Kenneth Harrison
392747,Mark Musen
392757,Wendy Cho
392840,Tadashi Nakano
392859,Michael Todd
393034,Ian Barland
393140,Yuni Xia
393275,Lawrence Leemis
393279,Z. Meral Ozsoyoglu
393307,Rida Bazzi
393313,Linda Wills
393315,Jill Auerbach
393336,Zhiping Weng
393337,William Noble
393343,Virginia Teller
393365,Jonathan Sorenson
393414,George Harrison
393428,Kathryn Sanders
393510,Hui-Hsien Chou
393581,Cherrice Traver
393628,S Lakshmivarahan
393645,John Johnstone
393782,Albert Boggess
393827,Radha Poovendran
393997,Vicki Allan
393998,Xiaojun Qi
393999,Chad Mano
394020,James Richardson
394101,Melayne McInnes
394467,Pamela Marcum
394474,Robert Ball
394475,David Furcy
394476,Kathy Faggiani
394538,Dimitrios Charalampidis
394539,Huimin Chen
394642,Kia Makki
394686,Woodrow Winchester
394731,Allen Parrish
394883,James Oliver
395034,Roberto Manduchi
395163,Benedicte Callan
395382,Dean Hougen
395448,Charles Cobb
395651,Bruce Caswell
396064,James Fleming
396215,Qiao Lin
396455,John Nichols
396478,Qiang Wang
396709,James Marron
396781,Michael Minion
396872,Lawrence C. Bank
396893,Alan Black
396895,Ajit Hira
396906,Irma Becerra-Fernandez
396907,Weidong Xia
396914,Mazin Yousif
396970,Duane Hixon
396971,Krishna Shenai
396976,Philip Rhodes
396977,Paul Ruth
396979,Daniel Stancil
397010,Sharath Girimaji
397025,Richard Chapman
397032,Richard Rothman
397034,Norman Badler
397037,Michael Prietula
397066,Paula Whitlock
397074,Huong Dinh
397075,Gerda Kamberova
397081,Jason Corso
397082,Kenneth Hoffmann
397084,Mark Byrd
397088,Tonny Oyana
397091,Thomas Richardson
397101,Henri Casanova
397106,Ali Tosun
397112,Manoharan Muthusamy
397113,Umit Topaloglu
397118,Alvin Lim
397395,Stephen Reucroft
397513,Runze Li
397526,Wolmer Vasconcelos
397649,John Steel
397660,Javier Pena
397784,Aaron Kozbelt
397790,Stephanie Teasley
397794,Mary Elizabeth Jones
397813,Simona Doboli
397849,Jon Spencer Rugaber
397863,Philip Sweany
397882,Roger Dannenberg
397889,Yunfeng Wang
397890,Andrea Salgian
397891,Christopher Ault
397892,Teresa Nakra
397898,James Corter
397939,Alexa Doboli
397948,Clint Bowers
397949,Janis Cannon-Bowers
397950,Joseph LaViola
397951,Chadwick Wingrave
398251,Sunil Shende
398322,John Sibert
398342,Donald Moynihan
398367,Myles McNally
398388,Alexander Barvinok
398462,Michael Pilant
398464,Donald Maxwell
398545,Pierre Kabamba
398611,Michael Berry
398834,Yunping Xi
398856,Mark Dykman
398870,James Uber
398928,
399045,Michael Sipser
399103,Hongbin Li
399151,Paul Kit Lai Yu
399195,Tzyh-Jong Tarn
399214,Lenore M. Mullin
399257,Doron Zeilberger
399364,Asaf Shapira
399556,Keshab Gangopadhyay
399648,Janise McNair
399674,Andreas Savvides
399757,Thinh Nguyen
399761,Pierre Petroff
399913,Paul DeLuca
400052,Jin Woong Kang
400088,Endre Szemeredi
400168,Gavin Clarkson
400206,Samuel Paolucci
400310,Richard Lipton
400450,Yingbo Hua
400479,Paul Valiant
400637,William Dally
400658,Barry Smith
401064,Goran Konjevod
401065,Karamvir Chatha
401071,Randall Geiger
401102,Jane Kapler Smith
401344,G. Melvin Ustad
401360,Frances Arnold
401463,Christopher Monroe
401471,Tayfun Tezduyar
401493,Russell Robbins
401581,Wojciech Maly
401676,Gad Landau
401746,Liam Paninski
401760,Thomas Reps
401790,Daniel Butts
401799,Wojciech Grabowski
401830,Jennifer Widom
401872,Amihood Amir
401883,Robert Ajemian
401912,Polina Golland
401913,Nancy Kanwisher
401938,Stuart Russell
401949,Regina Barzilay
401957,Victor Milenkovic
401964,Jose-Manuel Alonso
402000,James Vary
402028,Elisha Sacks
402035,Dimitrios Nikolopoulos
402042,Maribeth Coleman
402054,Dharma Agrawal
402055,Victor S. Frost
402073,Ping Ji
402077,John Pearce
402079,Leszek Demkowicz
402081,Ali Yilmaz
402087,Alan Litke
402208,Jacob Shapiro
402209,Matthew Salganik
402216,Xubo Song
402219,Lois Black
402230,William Maisel
402233,Peter Rinaldi
402237,Jason Allaire
402238,Anne McLaughlin
402253,John Laird
402256,Thad Polk
402271,Xiaobai Sun
402272,Nikos Pitsianis
402282,Robert Howe
402290,Paul Barford
402317,Harini Ramaprasad
402329,Michael Walters
402340,Kristen Stubbs
402347,Indrajit Ray
402348,Zinta Byrne
402357,Richard Wolski
402359,Marquis Foreman
402363,Vijay Ganesh
402370,Mitchell Sommers
402371,Steven Lulich
402384,Wang-Chiew Tan
402395,Paliath Narendran
402403,Aleister Saunders
402421,Chih-Chun Wang
402426,Marc Greenblatt
402452,James Buckley
402458,Emina Soljanin
402461,Robert Givan
402466,John Knight
402467,Houston Wood
402469,Christopher Lynch
402488,Shidong Jiang
402502,Alexei Efros
402505,Steven Bellovin
402519,Barbara Tversky
402531,Matthew Blaze
402561,Jerry Shih
402572,Richard Loft
402577,Lilly Immergluck
402581,Olga Sorkine
402585,Larry Tupler
402586,David Kaber
402591,Doug James
402599,Carrie Bruce
402605,Phillip Porras
402618,Richard Kemmerer
402619,Douglas Steigerwald
402639,Paul Hankes Drielsma
402663,Barbara DiEugenio
402665,Jezekiel Ben-Arie
402668,Young Cho
402676,Kathleen Smith
402681,Tracey Ho
402689,Umesh Vazirani
402714,Mathew McCubbins
402724,Judy Reilly
402737,Demetri Terzopoulos
402821,Tyler Walters
403090,Gergely Zaruba
403178,Edward Bethel
403201,John Clyne
403203,Kelly Gaither
403326,Anne Summers
403327,James Prestegard
403380,Jean M. J. Frechet
403473,Scott Wallace
403485,David Donoho
403486,Iain Johnstone
403560,Anthony Leggett
403811,Alan Sprague
403839,Paul Yu Oh
403885,Guy Lebanon
404042,Frances Hellman
404084,Michael Tabor
404185,Ann Sobel
404539,Robert Hicks
404568,Neal Katz
404642,Meredith Lane
404736,Kevin Knight
404761,Daniel Joseph
405032,John Hutchinson
405359,Stephen Plog
405518,Robert Jacobs
405531,Sandra Slaughter
405707,Laurie Kirsch
405986,Albert Corbett
406014,James Hunt
406100,Paola Malanotte-Rizzoli
406111,Karen Bales
406220,Andrew Appel
406250,Gerald Masson
406300,Nianwen Xue
406322,Naftaly Minsky
406337,Barbara Garrison
406377,David Harris
406425,Lillian Lee
406454,Shyam Parekh
406461,Jean Walrand
406494,Jeffrey Vetter
406523,Wayne Stark
406591,Sean Smith
406593,Andrew Gettinger
406620,J. Gayle Beck
406626,Raghavan Manmatha
406684,Robert Kleinberg
406694,Peter Scheuermann
406717,Ajay Kshemkalyani
406718,Aris Ouksel
406720,Rashid Ansari
406740,Margaret McLaughlin
406745,Brewster Kahle
406755,Gregory Cooper
406765,Christoph Koch
407115,Yang Ding
407284,Clifford Bergman
407303,John Ayers
407400,Ramakrishna Thurimella
407583,Ivan Howitt
407625,James Staley
407679,Sharon Crook
407833,Miroslaw Truszczynski
408018,Paul Tseng
408297,Katherine Forbes-Riley
408307,Yizhou Yu
408333,Wi-Suk Kwon
408334,Veena Chattaraman
408405,Patrick Van Roey
408437,Roland Glowinski
408476,Andrew Klapper
408491,Willy Hereman
408502,David Novick
408503,Nigel Ward
408523,Osvaldo Simeone
408583,Scott Frees
408589,Amos Ron
408593,Judy Franklin
408597,Adrian Barbu
408599,Eric Klassen
408606,Michael Marcellin
408607,Roman Lysecky
408627,Risto Miikkulainen
408636,Wolfgang Gatterbauer
408649,Howard Straubing
408667,Andrew Duchowski
408684,Eldad Haber
408703,Chao-Yang Wang
408722,Mark Lyon
408728,Veerabhadran Baladandayuthapani
408779,Scott Zrebiec
408780,Martin Avendano
408793,Martin Kenney
408807,Subir Ghosh
408839,Philip Wilsey
408866,Song Fu
408870,Letha Etzkorn
408878,Zhiyuan Li
408891,Jonathan Shewchuk
408895,James Blascovich
408897,Roy Williams
408947,Jeffrey Pomerantz
408959,David Hummels
408960,Anya Samak
408962,Jason Bakos
408968,Csaba Andras Moritz
408974,Christopher Le Dantec
408988,Gabriel Taubin
409023,John Canny
409042,John-Paul Hosom
409044,Manuel Penaloza
409053,John D'Arcy
409073,Gonzalo Arce
409074,Javier Garcia-Frias
409082,Steven Bogaerts
409084,Meredith Tinti
409086,Hongbing Cheng
409087,Yu-Dong Yao
409095,Keith Frikken
409099,Edward Rothwell
409115,Ivan Marsic
409118,Yan-Bin Jia
409129,David Stockwell
409138,Markus Schneider
409156,Mark Braunstein
409161,Stephen Fenner
409195,Shashi Gadia
409197,Akhilesh Tyagi
409203,Dan Burghelea
409210,JEFFREY HO
409222,Nicole Ellison
409223,Charles Steinfield
409225,Haining Wang
409234,Benjamin Goldberg
409250,Janyce Wiebe
409253,Jonathon Giffin
409261,Dawn Lawrie
409262,David Binkley
409270,Kerry Handron
409271,Carolyn Sumners
409276,Thomas LaFramboise
409279,Charles Miller
409291,Andrea Mason
409309,Lynne Edwards
409314,Neal Anderson
409328,Sandra Irani
409330,Ronald Emerson
409331,Catherine Schevon
409333,Haimonti Dutta
409341,David Waltz
409342,Vladimir Vapnik
409353,Michael Worboys
409364,Liming Cai
409382,Katerina Goseva-Popstojanova
409400,Miriam Metzger
409428,Dana Angluin
409429,James Aspnes
409444,Michael Rabinovich
409472,Nian-Feng Tzeng
409474,Ioannis Stamos
409487,William Cannon
409510,Olfa Nasraoui
409512,Michael O'Sullivan
409520,Victor Vianu
409525,Vinodchandran Variyam
409529,Aram Galstyan
409544,Yariv Ephraim
409563,Ten-Hwang Lai
409565,Gregory Carlson
409574,George Kamberov
409575,John Oliensis
409593,Vasileios Megalooikonomou
409612,Janardhan Iyengar
409620,Aaron Bobick
409627,Predrag Bakic
409637,Gyorgy Turan
409672,James Riely
409673,Corin Pitcher
409674,Radhakrishnan Jagadeesan
409678,Peter Keleher
409680,Sanjiv Kapoor
409681,Gruia Calinescu
409687,Gokhan Memik
409689,Shulan Lu
409690,Tracy Henley
409691,Derek Harter
409703,Sandip Ray
409707,Massimo Franceschetti
409713,Pavan Aduri
409715,Kihong Park
409782,Dongwan Shin
409820,Richard Stern
409821,Rita Singh
409835,S. Shyam Sundar
409862,Lesa Huber
409877,Koduvayur Subbalakshmi
409892,Nicholas Pippenger
409896,Gary Bishop
409902,Volkan Rodoplu
409909,Tatsuya Suda
409925,Kien Hua
409933,Chee Yap
409962,Xiao Qin
409964,Wei-Shinn Ku
409972,Daphne Koller
409994,Lawrence Cormack
410011,Garng Huang
